price,house_type,house_type_2,rooms,m2,elevator,garage,neighbourhood,district
255000,Piso,exterior,1,72.0,1,1,Simancas,San Blas-Canillejas
339000,Piso,exterior,2,94.0,1,1,El Cañaveral,Vicálvaro
435000,Piso,exterior,1,40.0,1,0,Palacio,Centro
745000,Piso,exterior,3,132.0,1,0,Sol,Centro
1789000,Casa,interior,4,250.0,0,1,Valdemarín,Moncloa-Aravaca
1395000,Piso,exterior,5,283.0,1,1,Hispanoamérica,Chamartín
1490000,Piso,exterior,3,163.0,1,0,Castellana,Salamanca
2700000,Casa,interior,6,1286.0,0,1,El Plantío,Moncloa-Aravaca
1990000,Ático,exterior,3,260.0,1,0,Goya,Salamanca
250000,Piso,exterior,2,80.0,1,0,Puerta Bonita,Carabanchel
199000,Piso,exterior,2,50.0,1,0,Ventas,Ciudad Lineal
185000,Piso,exterior,3,95.0,1,0,Santa Eugenia,Villa de Vallecas
990000,Ático,exterior,1,64.0,1,0,Ibiza,Retiro
175000,Piso,exterior,3,85.0,1,0,Numancia,Puente de Vallecas
2250000,Piso,exterior,5,263.0,1,1,Castellana,Salamanca
599000,Piso,exterior,3,128.0,1,0,Imperial,Arganzuela
750000,Piso,exterior,6,237.0,1,0,Palos de Moguer,Arganzuela
223000,Piso,interior,1,42.0,1,0,Palacio,Centro
265000,Estudio,exterior,0,45.0,1,1,Valdemarín,Moncloa-Aravaca
174900,Piso,interior,1,23.0,1,0,Palos de Moguer,Arganzuela
152000,Estudio,interior,0,23.0,1,0,Universidad,Centro
178000,Piso,interior,1,23.0,1,0,Prosperidad,Chamartín
139000,Estudio,interior,0,23.0,1,0,Embajadores,Centro
148000,Dúplex,exterior,0,23.0,1,0,Valdeacederas,Tetuán
139000,Estudio,interior,0,23.0,1,0,Embajadores,Centro
137000,Piso,interior,1,23.0,1,0,Palacio,Centro
135000,Estudio,interior,0,23.0,1,0,Palacio,Centro
91200,Piso,interior,3,58.0,1,0,Buenavista,Carabanchel
115000,Piso,exterior,3,73.0,1,0,San Diego,Puente de Vallecas
2300000,Piso,exterior,5,256.0,1,1,El Viso,Chamartín
2300000,Piso,exterior,3,204.0,1,1,Almagro,Chamberí
2300000,Casa,interior,11,761.0,0,0,Valdemarín,Moncloa-Aravaca
2300000,Casa,interior,5,541.0,0,1,El Plantío,Moncloa-Aravaca
2300000,Piso,exterior,5,265.0,1,1,El Viso,Chamartín
2300000,Piso,exterior,7,214.0,1,1,Castellana,Salamanca
2300000,Casa,interior,11,685.0,0,1,Valdemarín,Moncloa-Aravaca
2300000,Chalet,interior,11,761.0,0,1,Valdemarín,Moncloa-Aravaca
479000,Piso,exterior,3,131.0,1,1,Canillas,Hortaleza
525000,Piso,exterior,3,112.0,1,0,Peñagrande,Fuencarral-El Pardo
328670,Piso,exterior,2,85.0,1,0,Puerta Bonita,Carabanchel
420000,Piso,exterior,2,80.0,1,0,Berruguete,Tetuán
565000,Dúplex,exterior,3,121.0,1,1,Peñagrande,Fuencarral-El Pardo
1789000,Piso,exterior,2,152.0,1,0,Recoletos,Salamanca
435000,Piso,interior,2,66.0,1,0,Prosperidad,Chamartín
475000,Piso,exterior,2,85.0,1,0,Guindalera,Salamanca
245000,Piso,exterior,2,45.0,1,0,Concepción,Ciudad Lineal
840000,Chalet,interior,4,183.0,0,1,Quintana,Ciudad Lineal
299000,Piso,exterior,1,56.0,1,1,Concepción,Ciudad Lineal
899000,Ático,exterior,3,240.0,1,1,Aravaca,Moncloa-Aravaca
1500000,Ático,exterior,4,237.0,1,1,Aravaca,Moncloa-Aravaca
1500000,Piso,exterior,4,237.0,1,1,Aravaca,Moncloa-Aravaca
284000,Piso,exterior,1,77.0,1,0,Almenara,Tetuán
320000,Piso,interior,3,120.0,1,1,Butarque,Villaverde
330000,Piso,exterior,3,94.0,1,0,Marroquina,Moratalaz
270000,Piso,exterior,2,85.0,1,0,Universidad,Centro
145000,Piso,interior,1,27.0,1,0,Las Delicias,Arganzuela
152000,Estudio,interior,0,27.0,1,0,Embajadores,Centro
475000,Piso,exterior,1,75.0,1,0,Justicia,Centro
130000,Piso,exterior,1,30.0,1,0,Lucero,Latina
133000,Piso,exterior,1,30.0,1,0,Bellas Vistas,Tetuán
210000,Estudio,interior,0,30.0,1,0,Gaztambide,Chamberí
238000,Piso,exterior,1,50.0,1,0,Quintana,Ciudad Lineal
97920,Piso,exterior,2,50.0,1,0,Arcos,San Blas-Canillejas
158000,Piso,exterior,3,76.0,1,0,Los Rosales,Villaverde
229000,Piso,exterior,3,110.0,1,0,Orcasitas,Usera
229000,Piso,exterior,3,110.0,1,0,Orcasitas,Usera
149900,Casa,interior,3,72.0,0,0,Entrevías,Puente de Vallecas
187500,Piso,exterior,3,90.0,1,0,Los Rosales,Villaverde
137500,Piso,exterior,2,66.0,1,0,Entrevías,Puente de Vallecas
125000,Piso,exterior,3,60.0,1,0,San Cristóbal de los Ángeles,Villaverde
375000,Piso,exterior,3,180.0,1,0,Berruguete,Tetuán
275000,Piso,interior,2,50.0,1,0,Universidad,Centro
172000,Piso,exterior,1,50.0,1,1,Puerta Bonita,Carabanchel
190000,Piso,exterior,2,63.0,1,0,Canillejas,San Blas-Canillejas
1180000,Piso,exterior,3,191.0,1,0,Goya,Salamanca
1180000,Piso,exterior,4,191.0,1,0,Goya,Salamanca
999000,Piso,exterior,4,180.0,1,1,Vallehermoso,Chamberí
144900,Piso,exterior,2,69.0,1,0,Numancia,Puente de Vallecas
1180000,Piso,exterior,4,191.0,1,0,Goya,Salamanca
225000,Piso,exterior,1,109.0,1,0,Berruguete,Tetuán
4490000,Ático,exterior,4,285.0,1,0,Recoletos,Salamanca
1500000,Piso,exterior,3,210.0,1,0,Ibiza,Retiro
475000,Piso,exterior,1,80.0,1,1,Valdeacederas,Tetuán
595000,Piso,exterior,3,95.0,1,1,Legazpi,Arganzuela
650000,Casa,exterior,6,204.0,0,0,Rejas,San Blas-Canillejas
400000,Piso,exterior,1,53.0,1,1,Pinar de Chamartín,Ciudad Lineal
336000,Dúplex,interior,2,96.0,0,0,San Diego,Puente de Vallecas
223000,Piso,exterior,1,55.0,1,0,Embajadores,Centro
1450000,Piso,exterior,5,275.0,1,0,Hispanoamérica,Chamartín
220000,Piso,interior,2,72.0,0,0,Apóstol Santiago,Hortaleza
900000,Piso,exterior,2,117.0,1,0,Universidad,Centro
179097,Piso,interior,2,80.0,0,0,Los Berrocales,Vicálvaro
790000,Estudio,exterior,0,160.0,1,0,Sol,Centro
2250000,Casa,interior,6,510.0,0,1,Ciudad Universitaria,Moncloa-Aravaca
789000,Piso,exterior,2,101.0,1,0,Sol,Centro
199000,Estudio,exterior,0,31.0,1,0,Palacio,Centro
160000,Estudio,interior,0,31.0,1,0,Las Acacias,Arganzuela
245000,Estudio,exterior,0,31.0,1,0,Justicia,Centro
245000,Estudio,interior,0,31.0,1,0,Gaztambide,Chamberí
207000,Piso,interior,1,31.0,1,0,Justicia,Centro
139000,Piso,interior,1,31.0,1,0,Berruguete,Tetuán
183000,Piso,exterior,1,31.0,1,0,Cortes,Centro
209000,Piso,exterior,1,46.0,1,0,San Isidro,Carabanchel
1050000,Piso,exterior,5,180.0,1,1,Vallehermoso,Chamberí
200000,Piso,interior,2,40.0,1,0,Arapiles,Chamberí
210000,Piso,interior,2,44.0,1,0,Imperial,Arganzuela
109000,Piso,exterior,1,35.0,1,0,Buenavista,Carabanchel
145000,Piso,exterior,1,50.0,1,0,Pueblo Nuevo,Ciudad Lineal
9985000,Piso,exterior,9,1154.0,1,1,Castellana,Salamanca
1080000,Ático,exterior,4,147.0,1,0,Sol,Centro
1590000,Piso,exterior,5,360.0,1,1,Cuatro Caminos,Tetuán
4300000,Piso,exterior,10,451.0,1,1,Castellana,Salamanca
1200000,Piso,exterior,2,135.0,1,0,Recoletos,Salamanca
350000,Dúplex,exterior,1,44.0,1,0,Arapiles,Chamberí
225000,Piso,exterior,3,85.0,1,0,Hellín,San Blas-Canillejas
640000,Piso,interior,5,130.0,1,0,Cuatro Caminos,Tetuán
260000,Piso,exterior,3,90.0,1,1,Palomeras Bajas,Puente de Vallecas
1185000,Piso,exterior,3,151.0,1,0,Palacio,Centro
1990000,Casa,interior,4,463.0,0,1,Aravaca,Moncloa-Aravaca
112213,Piso,exterior,2,60.0,1,0,Ventas,Ciudad Lineal
115000,Piso,exterior,1,57.0,1,0,Palomeras Bajas,Puente de Vallecas
136000,Piso,exterior,3,71.0,1,0,Lucero,Latina
55695,Piso,exterior,1,48.0,1,0,Puerta Bonita,Carabanchel
58685,Piso,exterior,2,52.0,1,0,San Isidro,Carabanchel
108465,Piso,exterior,2,63.0,1,0,Aluche,Latina
4500000,Piso,exterior,4,310.0,1,0,Recoletos,Salamanca
1599990,Piso,exterior,6,310.0,1,0,Ciudad Universitaria,Moncloa-Aravaca
1599000,Piso,exterior,4,310.0,1,0,Ciudad Universitaria,Moncloa-Aravaca
1250000,Piso,exterior,5,310.0,1,0,Cortes,Centro
3500000,Chalet,interior,6,310.0,0,1,El Viso,Chamartín
1325000,Piso,exterior,3,121.0,1,0,Castellana,Salamanca
1730000,Piso,exterior,4,158.0,1,0,Castellana,Salamanca
1149000,Piso,interior,2,105.0,1,0,Recoletos,Salamanca
1750000,Ático,exterior,3,160.0,1,1,El Viso,Chamartín
995000,Piso,exterior,2,91.0,1,0,Lista,Salamanca
2690000,Piso,exterior,5,310.0,1,0,Lista,Salamanca
223000,Piso,exterior,1,64.0,1,0,Comillas,Carabanchel
380000,Piso,interior,1,66.0,1,0,Trafalgar,Chamberí
860000,Piso,exterior,3,171.0,1,1,Estrella,Retiro
1990000,Piso,exterior,4,190.0,1,0,Sol,Centro
839000,Piso,exterior,3,106.0,1,0,Universidad,Centro
255000,Piso,interior,1,83.0,1,0,Embajadores,Centro
235000,Ático,exterior,2,65.0,1,0,Buenavista,Carabanchel
2680000,Piso,exterior,3,234.0,1,0,Almagro,Chamberí
879000,Piso,interior,2,87.0,1,0,Castellana,Salamanca
409000,Piso,interior,3,117.0,1,1,El Cañaveral,Vicálvaro
1370000,Dúplex,exterior,2,115.0,1,0,Castellana,Salamanca
484900,Piso,exterior,4,137.0,1,0,Salvador,San Blas-Canillejas
685000,Ático,exterior,2,87.0,1,0,Ríos Rosas,Chamberí
739000,Piso,interior,2,73.0,1,0,Sol,Centro
655000,Ático,exterior,2,96.0,1,0,Valdefuentes,Hortaleza
1250000,Piso,exterior,4,288.0,1,1,San Juan Bautista,Ciudad Lineal
980000,Piso,exterior,5,287.0,1,1,Peñagrande,Fuencarral-El Pardo
1780000,Piso,exterior,5,287.0,1,1,Argüelles,Moncloa-Aravaca
1750000,Chalet,interior,7,287.0,0,1,Ciudad Jardín,Chamartín
1986000,Piso,exterior,4,287.0,1,1,Castellana,Salamanca
650000,Casa,interior,7,287.0,0,1,Buenavista,Carabanchel
1000000,Chalet,interior,6,330.0,0,1,Peñagrande,Fuencarral-El Pardo
995000,Chalet,interior,5,330.0,0,1,Aravaca,Moncloa-Aravaca
195000,Piso,exterior,3,79.0,1,0,Las Águilas,Latina
177916,Piso,interior,3,72.0,1,0,Abrantes,Carabanchel
193000,Piso,exterior,2,78.0,1,0,Pradolongo,Usera
155899,Piso,interior,2,60.0,1,0,Los Rosales,Villaverde
156000,Piso,exterior,3,54.0,1,0,Opañel,Carabanchel
2100000,Piso,exterior,7,248.0,1,1,Hispanoamérica,Chamartín
2100000,Piso,exterior,4,291.0,1,1,El Viso,Chamartín
2100000,Casa,interior,5,300.0,0,1,El Viso,Chamartín
160000,Piso,exterior,2,52.0,1,0,Entrevías,Puente de Vallecas
335000,Piso,exterior,1,52.0,1,0,Arapiles,Chamberí
290000,Piso,interior,1,52.0,1,0,Argüelles,Moncloa-Aravaca
153000,Piso,exterior,2,52.0,1,0,Puerta Bonita,Carabanchel
220000,Piso,exterior,2,52.0,1,0,Pinar del Rey,Hortaleza
150000,Piso,exterior,1,52.0,1,0,Palomeras Bajas,Puente de Vallecas
2250000,Piso,exterior,3,204.0,1,1,Lista,Salamanca
2250000,Piso,exterior,3,227.0,1,1,Goya,Salamanca
2250000,Casa,interior,6,510.0,0,1,Ciudad Universitaria,Moncloa-Aravaca
2250000,Casa,interior,6,510.0,0,1,Ciudad Universitaria,Moncloa-Aravaca
2250000,Piso,exterior,4,256.0,1,1,Almagro,Chamberí
2250000,Piso,exterior,3,205.0,1,1,Castellana,Salamanca
2250000,Casa,interior,5,510.0,0,1,Ciudad Universitaria,Moncloa-Aravaca
198000,Piso,interior,2,37.0,1,0,La Chopera,Arganzuela
690000,Piso,exterior,2,122.0,1,0,Embajadores,Centro
690000,Piso,exterior,2,122.0,1,0,Embajadores,Centro
690000,Piso,exterior,2,122.0,1,0,Embajadores,Centro
530000,Piso,exterior,2,92.0,1,0,Estrella,Retiro
401000,Piso,exterior,1,66.0,1,0,Valdefuentes,Hortaleza
280000,Piso,exterior,3,73.0,1,0,Quintana,Ciudad Lineal
762000,Piso,exterior,3,146.0,1,1,Valdeacederas,Tetuán
399000,Ático,exterior,2,76.0,1,1,El Cañaveral,Vicálvaro
359000,Ático,exterior,2,84.0,1,1,El Cañaveral,Vicálvaro
1700000,Ático,exterior,3,285.0,1,0,Valdeacederas,Tetuán
280000,Piso,exterior,3,71.0,1,0,Ventas,Ciudad Lineal
405000,Piso,exterior,1,80.0,1,0,Castilla,Chamartín
5800000,Casa,interior,9,848.0,0,1,El Viso,Chamartín
5800000,Casa,interior,9,848.0,0,1,El Viso,Chamartín
5800000,Casa,interior,9,848.0,0,1,El Viso,Chamartín
220000,Piso,exterior,2,62.0,1,0,Vista Alegre,Carabanchel
339000,Piso,interior,2,69.0,1,0,Universidad,Centro
312000,Piso,interior,2,68.0,1,0,Valdeacederas,Tetuán
419000,Ático,exterior,2,97.0,1,1,Alameda de Osuna,Barajas
450000,Piso,interior,2,60.0,1,0,Palacio,Centro
350000,Ático,exterior,1,45.0,1,0,Lista,Salamanca
295000,Piso,exterior,1,40.0,1,0,Palacio,Centro
199000,Ático,exterior,2,40.0,1,0,Universidad,Centro
225000,Estudio,interior,0,40.0,1,0,Arapiles,Chamberí
699000,Chalet,interior,4,150.0,0,1,Puerta del Ángel,Latina
470000,Piso,exterior,4,159.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
398000,Piso,exterior,3,78.0,1,0,Castillejos,Tetuán
220000,Piso,exterior,2,58.0,1,0,Valdezarza,Moncloa-Aravaca
1160000,Piso,interior,4,200.0,1,1,Almagro,Chamberí
310000,Piso,exterior,3,80.0,1,0,Quintana,Ciudad Lineal
950000,Piso,exterior,5,337.0,1,1,Palomas,Hortaleza
525000,Piso,exterior,3,103.0,1,0,Palacio,Centro
960000,Ático,exterior,2,102.0,1,0,Goya,Salamanca
590000,Piso,exterior,3,120.0,1,1,El Goloso,Fuencarral-El Pardo
679000,Piso,exterior,3,183.0,1,1,Media Legua,Moratalaz
310000,Piso,exterior,4,117.0,1,1,Palomeras Bajas,Puente de Vallecas
1175000,Piso,exterior,4,163.0,1,0,Ríos Rosas,Chamberí
339000,Piso,exterior,4,110.0,1,0,Aluche,Latina
485000,Piso,interior,3,74.0,1,0,Argüelles,Moncloa-Aravaca
450000,Piso,exterior,1,64.0,1,1,Ciudad Universitaria,Moncloa-Aravaca
390000,Piso,interior,1,59.0,1,0,Goya,Salamanca
325000,Piso,interior,3,57.0,1,0,Gaztambide,Chamberí
380000,Piso,exterior,3,70.0,1,0,Universidad,Centro
1117000,Piso,interior,3,169.0,1,1,Pinar del Rey,Hortaleza
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,interior,2,110.0,1,0,Guindalera,Salamanca
245000,Dúplex,exterior,1,70.0,1,0,Opañel,Carabanchel
185000,Piso,exterior,1,54.0,1,1,Los Cármenes,Latina
155000,Piso,interior,2,60.0,1,0,Amposta,San Blas-Canillejas
155000,Piso,interior,1,37.0,1,0,La Chopera,Arganzuela
155000,Piso,exterior,2,60.0,1,0,Pueblo Nuevo,Ciudad Lineal
155000,Piso,exterior,3,62.0,1,0,Los Ángeles,Villaverde
155000,Piso,interior,1,40.0,1,0,Embajadores,Centro
155000,Piso,exterior,2,60.0,1,0,Entrevías,Puente de Vallecas
155000,Piso,interior,2,37.0,1,0,La Chopera,Arganzuela
255000,Piso,exterior,2,86.0,1,1,Villaverde Alto,Villaverde
194999,Piso,exterior,3,78.0,1,0,Aluche,Latina
3800000,Piso,exterior,5,401.0,1,1,Castellana,Salamanca
299990,Piso,exterior,2,104.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
1349000,Piso,exterior,3,151.0,1,0,Castillejos,Tetuán
1349000,Piso,exterior,3,155.0,1,0,Castillejos,Tetuán
1200000,Piso,exterior,8,240.0,1,1,La Paz,Fuencarral-El Pardo
815000,Piso,exterior,3,132.0,1,1,Adelfas,Retiro
725000,Piso,exterior,2,105.0,1,1,Prosperidad,Chamartín
470000,Piso,exterior,4,107.0,1,0,Barrio del Pilar,Fuencarral-El Pardo
1490000,Piso,exterior,4,138.0,1,0,Lista,Salamanca
1490000,Piso,exterior,3,138.0,1,0,Goya,Salamanca
1650000,Piso,exterior,2,153.0,1,0,Palacio,Centro
1650000,Piso,exterior,2,153.0,1,0,Palacio,Centro
980000,Piso,exterior,2,91.0,1,0,Goya,Salamanca
1130000,Piso,exterior,3,105.0,1,1,Goya,Salamanca
2100000,Piso,exterior,5,330.0,1,1,El Viso,Chamartín
2100000,Piso,exterior,4,299.0,1,0,Recoletos,Salamanca
2100000,Piso,exterior,6,300.0,1,1,El Viso,Chamartín
2100000,Piso,exterior,4,291.0,1,1,El Viso,Chamartín
3800000,Dúplex,exterior,4,414.0,1,1,El Viso,Chamartín
3800000,Piso,exterior,10,560.0,1,0,Sol,Centro
3800000,Piso,exterior,7,548.0,1,0,Cortes,Centro
3800000,Piso,exterior,16,560.0,1,0,Cortes,Centro
3800000,Piso,exterior,4,400.0,1,1,Castellana,Salamanca
3800000,Casa,exterior,15,1095.0,0,1,Peñagrande,Fuencarral-El Pardo
550000,Piso,interior,3,300.0,1,0,San Isidro,Carabanchel
1150000,Casa,interior,5,300.0,0,1,Palomas,Hortaleza
999000,Ático,exterior,6,300.0,1,0,Pacífico,Retiro
2580000,Casa,interior,3,300.0,0,1,Ciudad Jardín,Chamartín
5550000,Piso,exterior,4,300.0,1,0,Jerónimos,Retiro
4340000,Piso,exterior,4,300.0,1,0,Recoletos,Salamanca
1550000,Piso,exterior,3,136.0,1,0,Trafalgar,Chamberí
1595000,Piso,exterior,3,140.0,1,0,Goya,Salamanca
682000,Piso,exterior,1,60.0,1,1,Ríos Rosas,Chamberí
1250000,Piso,exterior,2,110.0,1,1,Recoletos,Salamanca
1420000,Dúplex,exterior,3,125.0,1,0,Justicia,Centro
1079000,Piso,exterior,3,95.0,1,0,Justicia,Centro
3120000,Piso,exterior,3,275.0,1,1,Jerónimos,Retiro
175000,Piso,exterior,1,41.0,1,0,San Isidro,Carabanchel
175000,Piso,exterior,1,42.0,1,0,San Isidro,Carabanchel
175000,Piso,exterior,3,68.0,1,0,San Diego,Puente de Vallecas
175000,Piso,exterior,3,54.0,1,0,Numancia,Puente de Vallecas
175000,Piso,exterior,3,69.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
175000,Piso,exterior,3,67.0,1,0,Villaverde Alto,Villaverde
175000,Piso,exterior,2,70.0,1,0,Santa Eugenia,Villa de Vallecas
175000,Piso,interior,3,65.0,1,0,Numancia,Puente de Vallecas
175000,Piso,exterior,3,63.0,1,0,Lucero,Latina
175000,Piso,exterior,2,59.0,1,0,Valdezarza,Moncloa-Aravaca
1250000,Chalet,exterior,5,233.0,0,1,Canillejas,San Blas-Canillejas
950000,Piso,exterior,5,205.0,1,1,Fuentelarreina,Fuencarral-El Pardo
1099000,Piso,exterior,4,170.0,1,0,Universidad,Centro
1225000,Casa,interior,8,359.0,0,1,Canillas,Hortaleza
995000,Chalet,interior,5,359.0,0,1,Salvador,San Blas-Canillejas
1550000,Piso,exterior,8,357.0,1,0,Embajadores,Centro
255000,Piso,exterior,3,86.0,1,0,Arcos,San Blas-Canillejas
230000,Piso,interior,2,41.0,1,0,Las Acacias,Arganzuela
325000,Piso,exterior,1,61.0,1,0,Prosperidad,Chamartín
220000,Piso,exterior,2,55.0,1,0,San Pascual,Ciudad Lineal
199000,Piso,interior,2,45.0,1,0,Las Acacias,Arganzuela
500000,Piso,interior,2,100.0,1,0,Hispanoamérica,Chamartín
210000,Piso,exterior,1,53.0,1,0,Pueblo Nuevo,Ciudad Lineal
500000,Piso,exterior,3,81.0,1,1,Hispanoamérica,Chamartín
134500,Piso,interior,2,40.0,1,0,Numancia,Puente de Vallecas
440000,Piso,exterior,2,85.0,1,0,Prosperidad,Chamartín
149999,Piso,exterior,2,50.0,1,0,Arcos,San Blas-Canillejas
225000,Piso,exterior,1,50.0,1,0,Fuente del Berro,Salamanca
249000,Piso,exterior,1,50.0,1,0,Opañel,Carabanchel
1200000,Piso,exterior,3,148.0,1,1,Argüelles,Moncloa-Aravaca
89000,Piso,exterior,3,57.0,1,0,Ventas,Ciudad Lineal
193000,Piso,exterior,1,61.0,1,1,Pueblo Nuevo,Ciudad Lineal
950000,Piso,exterior,4,145.0,1,0,Goya,Salamanca
415000,Piso,exterior,4,133.0,1,0,Valdefuentes,Hortaleza
1400000,Ático,exterior,3,226.0,1,1,Aravaca,Moncloa-Aravaca
220000,Piso,interior,1,43.0,1,0,Palacio,Centro
399000,Piso,exterior,3,117.0,1,0,Puerta del Ángel,Latina
250000,Piso,exterior,4,96.0,1,0,Aluche,Latina
198000,Piso,interior,2,59.0,1,0,Embajadores,Centro
450000,Piso,exterior,4,119.0,1,0,Alameda de Osuna,Barajas
346605,Piso,exterior,3,112.0,1,0,Almendrales,Usera
380000,Piso,exterior,3,95.0,1,0,Embajadores,Centro
185000,Piso,exterior,3,66.0,1,0,Opañel,Carabanchel
357500,Piso,interior,4,95.0,1,0,Barrio del Pilar,Fuencarral-El Pardo
665000,Piso,exterior,3,102.0,1,1,Cuatro Caminos,Tetuán
250000,Piso,exterior,3,70.0,1,0,Fontarrón,Moratalaz
335000,Piso,exterior,3,92.0,1,0,Comillas,Carabanchel
1250000,Piso,exterior,3,140.0,1,0,Goya,Salamanca
895000,Piso,exterior,3,105.0,1,0,Trafalgar,Chamberí
579000,Piso,exterior,2,105.0,1,0,Arapiles,Chamberí
1450000,Piso,exterior,4,230.0,1,0,El Viso,Chamartín
675000,Dúplex,exterior,2,262.0,1,0,Embajadores,Centro
350000,Piso,exterior,1,49.0,1,0,Trafalgar,Chamberí
260000,Piso,exterior,2,49.0,1,0,Quintana,Ciudad Lineal
295000,Piso,interior,1,49.0,1,0,Palacio,Centro
340000,Piso,exterior,1,49.0,1,1,Valdeacederas,Tetuán
128000,Piso,exterior,2,49.0,1,0,Los Rosales,Villaverde
281000,Piso,exterior,1,49.0,1,0,Pacífico,Retiro
180000,Piso,exterior,3,49.0,1,0,Numancia,Puente de Vallecas
235000,Piso,interior,1,40.0,1,0,Gaztambide,Chamberí
213000,Piso,exterior,2,71.0,1,0,Casa de Campo,Moncloa-Aravaca
750671,Piso,exterior,4,120.0,1,1,Peñagrande,Fuencarral-El Pardo
750000,Piso,exterior,8,320.0,1,0,Pinar del Rey,Hortaleza
385000,Piso,exterior,3,85.0,1,0,Las Delicias,Arganzuela
490000,Piso,exterior,3,95.0,1,0,Vallehermoso,Chamberí
250000,Dúplex,exterior,2,80.0,1,0,Pueblo Nuevo,Ciudad Lineal
1675000,Chalet,interior,7,390.0,0,1,Mirasierra,Fuencarral-El Pardo
2235000,Piso,exterior,3,240.0,1,0,Universidad,Centro
2223000,Piso,exterior,5,342.0,1,1,El Viso,Chamartín
2223000,Piso,exterior,5,354.0,1,1,El Viso,Chamartín
2220250,Piso,exterior,6,424.0,1,0,Argüelles,Moncloa-Aravaca
2220000,Ático,exterior,2,313.0,1,1,Colina,Ciudad Lineal
2200000,Piso,exterior,4,279.0,1,1,Castillejos,Tetuán
2200000,Piso,exterior,3,151.0,1,0,Goya,Salamanca
220000,Piso,interior,1,43.0,1,0,Palacio,Centro
369000,Piso,interior,3,98.0,1,0,San Isidro,Carabanchel
320000,Piso,exterior,1,62.0,1,1,Atalaya,Ciudad Lineal
175000,Piso,exterior,3,67.0,1,0,Villaverde Alto,Villaverde
1100000,Dúplex,exterior,4,178.0,1,1,Prosperidad,Chamartín
315000,Ático,exterior,2,60.0,1,0,Marroquina,Moratalaz
465000,Piso,exterior,3,110.0,1,0,Opañel,Carabanchel
210000,Dúplex,exterior,3,80.0,1,0,Ventas,Ciudad Lineal
2950000,Casa,interior,6,500.0,0,1,El Plantío,Moncloa-Aravaca
2950000,Piso,exterior,6,405.0,1,1,El Viso,Chamartín
2950000,Casa,interior,7,1200.0,0,1,El Plantío,Moncloa-Aravaca
2950000,Casa,interior,6,700.0,0,0,El Plantío,Moncloa-Aravaca
799000,Piso,interior,2,72.0,1,0,Goya,Salamanca
390000,Piso,exterior,3,104.0,1,0,Los Cármenes,Latina
670000,Piso,exterior,3,122.0,1,1,Niño Jesús,Retiro
700000,Piso,interior,3,81.0,1,1,Ibiza,Retiro
217000,Piso,exterior,3,72.0,1,0,Pueblo Nuevo,Ciudad Lineal
390000,Piso,exterior,1,51.0,1,0,Universidad,Centro
1495000,Piso,exterior,4,183.0,1,1,Peñagrande,Fuencarral-El Pardo
285000,Piso,exterior,1,68.0,1,1,Comillas,Carabanchel
140000,Piso,exterior,1,40.0,1,0,Puerta del Ángel,Latina
275000,Dúplex,exterior,3,90.0,1,0,Barrio del Pilar,Fuencarral-El Pardo
235000,Piso,interior,1,44.0,1,0,Gaztambide,Chamberí
395000,Piso,exterior,3,88.0,1,0,Universidad,Centro
285000,Piso,exterior,1,71.0,1,0,Universidad,Centro
1820000,Piso,exterior,5,314.0,1,0,El Viso,Chamartín
5500000,Casa,interior,7,1150.0,0,1,Piovera,Hortaleza
595000,Piso,exterior,2,85.0,1,0,Almagro,Chamberí
195000,Piso,interior,1,40.0,1,0,Las Delicias,Arganzuela
298000,Piso,interior,2,45.0,1,0,Arapiles,Chamberí
850000,Piso,exterior,4,190.0,1,0,Cuatro Caminos,Tetuán
409900,Piso,exterior,2,88.0,1,0,Pinar del Rey,Hortaleza
769000,Piso,exterior,3,130.0,1,0,Las Acacias,Arganzuela
320000,Piso,exterior,3,69.0,1,0,Palos de Moguer,Arganzuela
1310000,Piso,exterior,2,118.0,1,1,Universidad,Centro
2025000,Piso,exterior,6,406.0,1,0,Argüelles,Moncloa-Aravaca
500000,Piso,interior,2,73.0,1,0,Cuatro Caminos,Tetuán
425000,Piso,exterior,2,58.0,1,0,Cuatro Caminos,Tetuán
339000,Piso,exterior,3,128.0,1,0,Valdeacederas,Tetuán
1300000,Piso,exterior,2,146.0,1,0,Almagro,Chamberí
520000,Dúplex,exterior,2,90.0,1,1,Pinar de Chamartín,Ciudad Lineal
319000,Dúplex,exterior,3,76.0,1,0,Berruguete,Tetuán
360000,Piso,exterior,2,61.0,1,0,Bellas Vistas,Tetuán
430000,Chalet,exterior,4,170.0,0,1,Moscardó,Usera
1950000,Piso,exterior,2,220.0,1,0,Goya,Salamanca
349000,Piso,interior,2,63.0,1,0,Embajadores,Centro
1295000,Dúplex,exterior,6,239.0,1,1,Canillejas,San Blas-Canillejas
580000,Piso,exterior,1,87.0,1,0,Embajadores,Centro
142990,Piso,exterior,1,42.0,1,0,Numancia,Puente de Vallecas
143000,Piso,exterior,2,78.0,1,0,Villaverde Alto,Villaverde
